city_state,date
"Meridian, ID",sep_24
"Mesa, AZ",sep_24
"Mesquite, TX",sep_24
"Miami Beach, FL",sep_24
"Midland, TX",sep_24
"Milford, CT",sep_24
"Millcreek, PA",sep_24
"Milwaukee, WI",sep_24
"Minneapolis, MN",sep_24
"Minnetonka, MN",sep_24
"Mission, TX",sep_24
"Missouri City, TX",sep_24
"Moline, IL",sep_24
"Mount Prospect, IL",sep_24
"Nashville, TN",sep_24
"National City, CA",sep_24
"New Bedford, MA",sep_24
"New Braunfels, TX",sep_24
"New Britain, CT",sep_24
"New Orleans, LA",sep_24
"New York City, NY",sep_24
"Newark, OH",sep_24
"Newport News, VA",sep_24
"Norfolk, VA",sep_24
"Normal, IL",sep_24
"North Bergen Township, NJ",sep_24
"North Las Vegas, NV",sep_24
"North Richland Hills, TX",sep_24
"Norwalk, CT",sep_24
"O'Fallon, MO",sep_24
"Oak Lawn, IL",sep_24
"Oceanside, CA",sep_24
"Odessa, TX",sep_24
"Omaha, NE",sep_24
"Oshkosh, WI",sep_24
"Palatine, IL",sep_24
"Parker, CO",sep_24
"Pasadena, TX",sep_24
"Pawtucket, RI",sep_24
"Pearland, TX",sep_24
"Pflugerville, TX",sep_24
"Pharr, TX",sep_24
"Philadelphia, PA",sep_24
"Phoenix, AZ",sep_24
"Pittsburgh, PA",sep_24
"Plano, TX",sep_24
"Plymouth, MN",sep_24
"Pocatello, ID",sep_24
"Port Arthur, TX",sep_24
"Portland, OR",sep_24
"Portsmouth, VA",sep_24
"Prescott Valley, AZ",sep_24
"Pueblo, CO",sep_24
"Quincy, MA",sep_24
"Raleigh, NC",sep_24
"Reading, PA",sep_24
"Redlands, CA",sep_24
"Reno, NV",sep_24
"Revere, MA",sep_24
"Richardson, TX",sep_24
"Richmond, CA",sep_24
"Richmond, VA",sep_24
"Riverside, CA",sep_24
"Roanoke, VA",sep_24
"Rochester, MN",sep_24
"Rochester, NY",sep_24
"Rockford, IL",sep_24
"Rockwall, TX",sep_24
"Round Rock, TX",sep_24
"Rowlett, TX",sep_24
"Salt Lake City, UT",sep_24
"San Angelo, TX",sep_24
"San Antonio, TX",sep_24
"San Diego, CA",sep_24
"San Francisco, CA",sep_24
"San Jose, CA",sep_24
"San Marcos, TX",sep_24
"Schaumburg, IL",sep_24
"Scottsdale, AZ",sep_24
"Scranton, PA",sep_24
"Seattle, WA",sep_24
"Skokie, IL",sep_24
"Somerville, MA",sep_24
"South Bend, IN",sep_24
"Southaven, MS",sep_24
"Sparks, NV",sep_24
"Springfield, IL",sep_24
"Springfield, MA",sep_24
"Springfield, MO",sep_24
"Springfield, OH",sep_24
"Springfield, OR",sep_24
"St Charles, MO",sep_24
"St Joseph, MO",sep_24
"St Louis, MO",sep_24
"St Peters, MO",sep_24
"St. Cloud, MN",sep_24
"St. Paul, MN",sep_24
"Stamford, CT",sep_24
"State College, PA",sep_24
"Stockton, CA",sep_24
"Stratford, CT",sep_24
"Suffolk, VA",sep_24
"Sugar Land, TX",sep_24
"Surprise, AZ",sep_24
"Tacoma, WA",sep_24
"Taunton, MA",sep_24
"Tempe, AZ",sep_24
"Temple, TX",sep_24
"Texas City, TX",sep_24
"Thornton, CO",sep_24
"Tigard, OR",sep_24
"Tinley Park, IL",sep_24
"Toledo, OH",sep_24
"Tracy, CA",sep_24
"Tucson, AZ",sep_24
"Twin Falls, ID",sep_24
"Tyler, TX",sep_24
"Upper Darby, PA",sep_24
"Vallejo, CA",sep_24
"Victoria, TX",sep_24
"Virginia Beach, VA",sep_24
"Waco, TX",sep_24
"Waltham, MA",sep_24
"Warwick, RI",sep_24
"Washington, DC",sep_24
"Waterbury, CT",sep_24
"West Hartford, CT",sep_24
"West Haven, CT",sep_24
"Westminster, CO",sep_24
"Weymouth, MA",sep_24
"Wichita Falls, TX",sep_24
"Woodbury, MN",sep_24
"Wylie, TX",sep_24
"York, PA",sep_24
"Yuma, AZ",sep_24
